loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
13,8,2018-09,2018-01,9,172,398389.81021948723,383992.8582289473,4.542591464679584,0-600,LTV_90-100,DTI_36-50,GA,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_B,DELINQUENT,55,0,0,0,LOW,2018-09-03,Servicer_B_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,0,NONE
14,0,2018-01,2018-01,1,180,390438.23442496033,390438.23442496033,5.4648145262941075,0-600,LTV_0-60,DTI_50-63,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_A,DELINQUENT,90,0,0,0,LOW,2018-01-03,INVESTOR_SYSTEM,INCOMPLETE,1,1,1,0,DELINQUENT,0,NONE
14,1,2018-02,2018-01,2,179,390438.23442496033,388524.789389572,5.4648145262941075,0-600,LTV_0-60,DTI_50-63,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_A,DELINQUENT,60,1,0,0,LOW,2018-02-03,INVESTOR_SYSTEM,COMPLETE,1,1,1,0,CURRENT,0,NONE
14,2,2018-03,2018-01,3,178,390438.23442496033,387113.30891514936,5.4648145262941075,0-600,LTV_0-60,DTI_50-63,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_A,DELINQUENT,113,0,0,0,LOW,2018-03-03,Servicer_A_SYSTEM,COMPLETE,1,1,1,0,CURRENT,1,DELINQUENCY_ALERT
14,3,2018-04,2018-01,4,177,390438.23442496033,385615.5676319504,5.4648145262941075,0-600,LTV_0-60,DTI_50-63,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_A,DELINQUENT,116,0,0,0,LOW,2018-04-03,Servicer_A_SYSTEM,COMPLETE,1,1,1,0,DEFAULT,1,DELINQUENCY_ALERT
14,4,2018-05,2018-01,5,176,390438.23442496033,382763.1553856927,5.4648145262941075,0-600,LTV_0-60,DTI_50-63,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_A,DELINQUENT,66,0,0,0,LOW,2018-05-03,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
14,5,2018-06,2018-01,6,175,390438.23442496033,382487.36471430614,5.4648145262941075,0-600,LTV_0-60,DTI_50-63,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_A,DEFAULT,150,0,0,1,MEDIUM,2018-06-03,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,PREPAID,1,DELINQUENCY_ALERT
14,6,2018-07,2018-01,7,174,390438.23442496033,380133.2966210322,5.4648145262941075,0-600,LTV_0-60,DTI_50-63,MI,REFINANCE,INVESTMENT,MULTI_FAMILY,Servicer_A,DEFAULT,150,0,0,1,LOW,2018-07-03,Servicer_A_SYSTEM,COMPLETE,0,1,0,0,PREPAID,1,DELINQUENCY_ALERT
15,0,2018-01,2018-01,1,240,288826.7780439997,288826.7780439997,5.324205666313082,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,INVESTMENT,SINGLE_FAMILY,Servicer_B,CURRENT,0,0,0,0,LOW,2018-01-03,Servicer_B_SYSTEM,INCOMPLETE,0,0,0,0,DEFAULT,0,NONE
15,1,2018-02,2018-01,2,239,288826.7780439997,287803.06854219444,5.324205666313082,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,INVESTMENT,SINGLE_FAMILY,Servicer_B,CURRENT,0,1,0,0,LOW,2018-02-03,INVESTOR_SYSTEM,INCOMPLETE,0,1,0,0,PREPAID,0,NONE
15,2,2018-03,2018-01,3,238,288826.7780439997,287128.91175838857,5.324205666313082,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,INVESTMENT,SINGLE_FAMILY,Servicer_B,CURRENT,0,0,0,0,LOW,2018-03-03,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
16,0,2018-01,2018-01,1,360,367234.05462825845,367234.05462825845,3.524921477079105,650-700,LTV_80-90,DTI_63+,GA,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_B,CURRENT,0,0,0,0,LOW,2018-01-03,Servicer_B_SYSTEM,INCOMPLETE,0,0,0,0,DEFAULT,0,NONE
16,1,2018-02,2018-01,2,359,367234.05462825845,366392.52529162576,3.524921477079105,650-700,LTV_80-90,DTI_63+,GA,PURCHASE,INVESTMENT,MULTI_FAMILY,Servicer_B,CURRENT,0,0,0,0,LOW,2018-02-03,Servicer_B_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
17,0,2018-01,2018-01,1,360,326310.64798662416,326310.64798662416,7.426836561208673,700-750,LTV_0-60,DTI_36-50,NY,REFINANCE,SECOND_HOME,MULTI_FAMILY,Servicer_A,DELINQUENT,43,0,0,0,LOW,2018-01-03,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
18,0,2018-01,2018-01,1,180,330606.5902057014,330606.5902057014,3.87027610343603,600-650,LTV_90-100,DTI_36-50,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2018-01-04,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
18,1,2018-02,2018-01,2,179,330606.5902057014,329139.3310302103,3.87027610343603,600-650,LTV_90-100,DTI_36-50,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2018-02-04,Servicer_C_SYSTEM,PENDING,0,0,0,0,CURRENT,0,NONE
18,2,2018-03,2018-01,3,178,330606.5902057014,327974.3749812653,3.87027610343603,600-650,LTV_90-100,DTI_36-50,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2018-03-04,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
18,3,2018-04,2018-01,4,177,330606.5902057014,325703.3563758537,3.87027610343603,600-650,LTV_90-100,DTI_36-50,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2018-04-04,Servicer_C_SYSTEM,COMPLETE,0,1,0,0,PREPAID,0,NONE
18,4,2018-05,2018-01,5,176,330606.5902057014,325388.2578565257,3.87027610343603,600-650,LTV_90-100,DTI_36-50,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2018-05-04,Servicer_C_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
18,5,2018-06,2018-01,6,175,330606.5902057014,322883.3896609709,3.87027610343603,600-650,LTV_90-100,DTI_36-50,NY,PURCHASE,SECOND_HOME,MULTI_FAMILY,Servicer_C,CURRENT,0,0,0,0,LOW,2018-06-04,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
19,0,2018-01,2018-01,1,360,480094.94152832095,480094.94152832095,4.730028864789778,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_A,CURRENT,0,1,0,0,LOW,2018-01-04,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
19,1,2018-02,2018-01,2,359,480094.94152832095,478897.9933561556,4.730028864789778,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_A,CURRENT,0,0,0,0,LOW,2018-02-04,Servicer_A_SYSTEM,INCOMPLETE,1,0,0,1,DELINQUENT,0,NONE
19,2,2018-03,2018-01,3,358,480094.94152832095,478163.614221916,4.730028864789778,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_A,CURRENT,0,0,0,0,LOW,2018-03-04,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
19,3,2018-04,2018-01,4,357,480094.94152832095,477039.05683100014,4.730028864789778,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_A,CURRENT,0,0,0,0,LOW,2018-04-04,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
19,4,2018-05,2018-01,5,356,480094.94152832095,475890.3424055305,4.730028864789778,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_A,CURRENT,0,0,0,0,LOW,2018-05-04,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
19,5,2018-06,2018-01,6,355,480094.94152832095,474606.0384820183,4.730028864789778,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_A,CURRENT,0,0,0,0,LOW,2018-06-04,Servicer_A_SYSTEM,INCOMPLETE,0,0,0,0,DEFAULT,0,NONE
19,6,2018-07,2018-01,7,354,480094.94152832095,474381.76418553694,4.730028864789778,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_A,CURRENT,0,0,0,0,LOW,2018-07-04,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,CURRENT,0,NONE
19,7,2018-08,2018-01,8,353,480094.94152832095,472125.9219031025,4.730028864789778,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,SECOND_HOME,CONDO,Servicer_A,CURRENT,0,0,0,0,LOW,2018-08-04,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
20,0,2018-01,2018-01,1,360,253730.65886387267,253730.65886387267,5.89823641346535,750+,LTV_0-60,DTI_50-63,NY,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_B,DELINQUENT,129,0,0,0,LOW,2018-01-04,Servicer_B_SYSTEM,INCOMPLETE,1,1,1,1,DELINQUENT,1,DELINQUENCY_ALERT
20,1,2018-02,2018-01,2,359,253730.65886387267,253213.74834208484,5.89823641346535,750+,LTV_0-60,DTI_50-63,NY,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_B,DELINQUENT,111,0,0,0,LOW,2018-02-04,INVESTOR_SYSTEM,COMPLETE,1,1,1,0,DEFAULT,1,DELINQUENCY_ALERT
20,2,2018-03,2018-01,3,358,253730.65886387267,252599.38986418853,5.89823641346535,750+,LTV_0-60,DTI_50-63,NY,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_B,DELINQUENT,133,0,0,0,LOW,2018-03-04,Servicer_B_SYSTEM,PENDING,1,1,1,0,PREPAID,1,DELINQUENCY_ALERT
20,3,2018-04,2018-01,4,357,253730.65886387267,252102.50083267796,5.89823641346535,750+,LTV_0-60,DTI_50-63,NY,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_B,DELINQUENT,64,0,0,0,LOW,2018-04-04,Servicer_B_SYSTEM,COMPLETE,1,1,1,0,CURRENT,0,NONE
20,4,2018-05,2018-01,5,356,253730.65886387267,251659.14805902532,5.89823641346535,750+,LTV_0-60,DTI_50-63,NY,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_B,DELINQUENT,94,0,0,0,LOW,2018-05-04,Servicer_B_SYSTEM,COMPLETE,1,1,1,0,DELINQUENT,1,DELINQUENCY_ALERT
20,5,2018-06,2018-01,6,355,253730.65886387267,250824.7821454654,5.89823641346535,750+,LTV_0-60,DTI_50-63,NY,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_B,DELINQUENT,148,0,0,0,LOW,2018-06-04,Servicer_B_SYSTEM,INCOMPLETE,1,1,1,0,DEFAULT,1,DELINQUENCY_ALERT
20,6,2018-07,2018-01,7,354,253730.65886387267,250539.6073037096,5.89823641346535,750+,LTV_0-60,DTI_50-63,NY,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_B,DELINQUENT,88,1,0,0,LOW,2018-07-04,INVESTOR_SYSTEM,COMPLETE,1,1,1,0,PREPAID,0,NONE
20,7,2018-08,2018-01,8,353,253730.65886387267,249357.87506120728,5.89823641346535,750+,LTV_0-60,DTI_50-63,NY,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_B,DELINQUENT,70,0,0,0,LOW,2018-08-04,Servicer_B_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
20,8,2018-09,2018-01,9,352,253730.65886387267,249660.29036604936,5.89823641346535,750+,LTV_0-60,DTI_50-63,NY,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_B,DEFAULT,150,0,0,1,HIGH,2018-09-04,INVESTOR_SYSTEM,COMPLETE,0,1,0,0,DELINQUENT,1,DELINQUENCY_ALERT
20,9,2018-10,2018-01,10,351,253730.65886387267,248600.5054307426,5.89823641346535,750+,LTV_0-60,DTI_50-63,NY,PURCHASE,PRIMARY,SINGLE_FAMILY,Servicer_B,DEFAULT,150,0,0,1,HIGH,2018-10-04,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,1,DELINQUENCY_ALERT
21,0,2018-01,2018-01,1,360,484526.11527396296,484526.11527396296,4.827350043849918,700-750,LTV_90-100,DTI_50-63,NC,REFINANCE,SECOND_HOME,CONDO,Servicer_A,DELINQUENT,53,0,0,0,LOW,2018-01-04,INVESTOR_SYSTEM,COMPLETE,1,1,0,0,DEFAULT,0,NONE
21,1,2018-02,2018-01,2,359,484526.11527396296,483531.9934294801,4.827350043849918,700-750,LTV_90-100,DTI_50-63,NC,REFINANCE,SECOND_HOME,CONDO,Servicer_A,DELINQUENT,13,0,0,0,LOW,2018-02-04,Servicer_A_SYSTEM,COMPLETE,1,1,0,1,PREPAID,0,NONE
21,2,2018-03,2018-01,3,358,484526.11527396296,482201.1008709314,4.827350043849918,700-750,LTV_90-100,DTI_50-63,NC,REFINANCE,SECOND_HOME,CONDO,Servicer_A,DELINQUENT,112,0,0,0,LOW,2018-03-04,INVESTOR_SYSTEM,COMPLETE,1,1,0,0,PREPAID,1,DELINQUENCY_ALERT
21,3,2018-04,2018-01,4,357,484526.11527396296,481554.76103349717,4.827350043849918,700-750,LTV_90-100,DTI_50-63,NC,REFINANCE,SECOND_HOME,CONDO,Servicer_A,DELINQUENT,37,0,0,0,LOW,2018-04-04,Servicer_A_SYSTEM,COMPLETE,1,1,0,1,CURRENT,0,NONE
21,4,2018-05,2018-01,5,356,484526.11527396296,479927.4409902814,4.827350043849918,700-750,LTV_90-100,DTI_50-63,NC,REFINANCE,SECOND_HOME,CONDO,Servicer_A,DELINQUENT,17,0,0,0,LOW,2018-05-04,Servicer_A_SYSTEM,INCOMPLETE,1,1,0,0,PREPAID,0,NONE
21,5,2018-06,2018-01,6,355,484526.11527396296,478905.5420035303,4.827350043849918,700-750,LTV_90-100,DTI_50-63,NC,REFINANCE,SECOND_HOME,CONDO,Servicer_A,DELINQUENT,76,0,0,0,LOW,2018-06-04,Servicer_A_SYSTEM,COMPLETE,1,1,0,0,DELINQUENT,0,NONE
21,6,2018-07,2018-01,7,354,484526.11527396296,478272.7670775979,4.827350043849918,700-750,LTV_90-100,DTI_50-63,NC,REFINANCE,SECOND_HOME,CONDO,Servicer_A,DELINQUENT,32,0,0,0,LOW,2018-07-04,Servicer_A_SYSTEM,PENDING,1,1,0,0,CURRENT,0,NONE
21,7,2018-08,2018-01,8,353,484526.11527396296,477738.6162922385,4.827350043849918,700-750,LTV_90-100,DTI_50-63,NC,REFINANCE,SECOND_HOME,CONDO,Servicer_A,DELINQUENT,105,0,0,0,LOW,2018-08-04,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,1,DELINQUENCY_ALERT
21,8,2018-09,2018-01,9,352,484526.11527396296,475119.7313086198,4.827350043849918,700-750,LTV_90-100,DTI_50-63,NC,REFINANCE,SECOND_HOME,CONDO,Servicer_A,DELINQUENT,108,1,0,0,LOW,2018-09-04,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,1,DELINQUENCY_ALERT
21,9,2018-10,2018-01,10,351,484526.11527396296,475055.24317702185,4.827350043849918,700-750,LTV_90-100,DTI_50-63,NC,REFINANCE,SECOND_HOME,CONDO,Servicer_A,DELINQUENT,153,0,0,0,LOW,2018-10-04,Servicer_A_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,1,DELINQUENCY_ALERT
22,0,2018-01,2018-01,1,360,408368.7378576208,408368.7378576208,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-01-04,Servicer_D_SYSTEM,COMPLETE,1,0,0,0,PREPAID,0,NONE
22,1,2018-02,2018-01,2,359,408368.7378576208,407447.9996016163,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-02-04,Servicer_D_SYSTEM,PENDING,0,0,0,0,CURRENT,0,NONE
22,2,2018-03,2018-01,3,358,408368.7378576208,406775.36447126843,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-03-04,Servicer_D_SYSTEM,INCOMPLETE,0,0,0,0,DELINQUENT,0,NONE
22,3,2018-04,2018-01,4,357,408368.7378576208,405368.7122909131,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-04-04,Servicer_D_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
22,4,2018-05,2018-01,5,356,408368.7378576208,404555.05937781645,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-05-04,Servicer_D_SYSTEM,COMPLETE,0,0,0,0,PREPAID,0,NONE
22,5,2018-06,2018-01,6,355,408368.7378576208,403992.6115559986,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-06-04,Servicer_D_SYSTEM,COMPLETE,0,1,0,0,PREPAID,0,NONE
22,6,2018-07,2018-01,7,354,408368.7378576208,402738.10852348007,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-07-04,INVESTOR_SYSTEM,INCOMPLETE,0,0,0,0,DELINQUENT,0,NONE
22,7,2018-08,2018-01,8,353,408368.7378576208,401817.3388567385,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-08-04,Servicer_D_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
22,8,2018-09,2018-01,9,352,408368.7378576208,400848.25966383243,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-09-04,Servicer_D_SYSTEM,INCOMPLETE,0,0,0,0,DELINQUENT,0,NONE
22,9,2018-10,2018-01,10,351,408368.7378576208,400550.48276604485,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-10-04,Servicer_D_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,0,NONE
22,10,2018-11,2018-01,11,350,408368.7378576208,399909.9358749724,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-11-04,Servicer_D_SYSTEM,COMPLETE,1,1,0,0,CURRENT,0,NONE
22,11,2018-12,2018-01,12,349,408368.7378576208,397536.7624244507,6.723916140584438,750+,LTV_90-100,DTI_63+,GA,REFINANCE,PRIMARY,SINGLE_FAMILY,Servicer_D,CURRENT,0,0,0,0,LOW,2018-12-04,INVESTOR_SYSTEM,COMPLETE,0,1,0,0,PREPAID,0,NONE
23,0,2018-01,2018-01,1,360,258206.0679396061,258206.0679396061,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DELINQUENT,117,0,0,0,LOW,2018-01-04,Servicer_B_SYSTEM,COMPLETE,1,1,1,0,DEFAULT,1,DELINQUENCY_ALERT
23,1,2018-02,2018-01,2,359,258206.0679396061,257670.1767244833,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DELINQUENT,85,0,0,0,LOW,2018-02-04,Servicer_B_SYSTEM,COMPLETE,1,1,1,0,DELINQUENT,0,NONE
23,2,2018-03,2018-01,3,358,258206.0679396061,257054.8661681718,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DELINQUENT,96,0,0,0,LOW,2018-03-04,Servicer_B_SYSTEM,INCOMPLETE,1,1,1,0,DEFAULT,1,DELINQUENCY_ALERT
23,3,2018-04,2018-01,4,357,258206.0679396061,256444.70732890902,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DELINQUENT,148,0,0,0,LOW,2018-04-04,Servicer_B_SYSTEM,COMPLETE,1,1,1,0,PREPAID,1,DELINQUENCY_ALERT
23,4,2018-05,2018-01,5,356,258206.0679396061,256049.68381416134,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DELINQUENT,64,0,0,0,LOW,2018-05-04,Servicer_B_SYSTEM,PENDING,1,1,1,0,DEFAULT,0,NONE
23,5,2018-06,2018-01,6,355,258206.0679396061,255527.4137772293,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DELINQUENT,69,0,0,0,LOW,2018-06-04,Servicer_B_SYSTEM,COMPLETE,1,1,1,0,DELINQUENT,0,NONE
23,6,2018-07,2018-01,7,354,258206.0679396061,255068.21304576786,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DELINQUENT,64,0,0,0,LOW,2018-07-04,INVESTOR_SYSTEM,COMPLETE,1,1,1,0,PREPAID,0,NONE
23,7,2018-08,2018-01,8,353,258206.0679396061,254310.66933214985,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DELINQUENT,96,0,0,0,LOW,2018-08-04,INVESTOR_SYSTEM,COMPLETE,1,1,1,0,PREPAID,1,DELINQUENCY_ALERT
23,8,2018-09,2018-01,9,352,258206.0679396061,253517.78666595812,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DELINQUENT,138,0,0,0,LOW,2018-09-04,Servicer_B_SYSTEM,COMPLETE,0,0,0,1,CURRENT,1,DELINQUENCY_ALERT
23,9,2018-10,2018-01,10,351,258206.0679396061,253529.81414689813,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DEFAULT,150,0,0,1,MEDIUM,2018-10-04,Servicer_B_SYSTEM,COMPLETE,0,1,0,0,DEFAULT,1,DELINQUENCY_ALERT
23,10,2018-11,2018-01,11,350,258206.0679396061,253178.30810159838,5.530943567805858,700-750,LTV_60-70,DTI_0-36,GA,PURCHASE,SECOND_HOME,SINGLE_FAMILY,Servicer_B,DEFAULT,150,0,0,1,MEDIUM,2018-11-04,Servicer_B_SYSTEM,COMPLETE,1,0,0,0,DEFAULT,1,DELINQUENCY_ALERT
24,0,2018-01,2018-01,1,240,392331.7899483505,392331.7899483505,3.2808192239608696,600-650,LTV_90-100,DTI_0-36,FL,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,124,0,0,0,LOW,2018-01-05,Servicer_D_SYSTEM,COMPLETE,1,1,1,0,CURRENT,1,DELINQUENCY_ALERT
24,1,2018-02,2018-01,2,239,392331.7899483505,390915.8392812459,3.2808192239608696,600-650,LTV_90-100,DTI_0-36,FL,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,106,0,0,0,LOW,2018-02-05,INVESTOR_SYSTEM,COMPLETE,1,1,1,0,CURRENT,1,DELINQUENCY_ALERT
24,2,2018-03,2018-01,3,238,392331.7899483505,389650.45747883973,3.2808192239608696,600-650,LTV_90-100,DTI_0-36,FL,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,90,0,0,0,LOW,2018-03-05,Servicer_D_SYSTEM,COMPLETE,1,1,1,0,PREPAID,0,NONE
24,3,2018-04,2018-01,4,237,392331.7899483505,388742.65296503145,3.2808192239608696,600-650,LTV_90-100,DTI_0-36,FL,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,123,1,0,0,LOW,2018-04-05,Servicer_D_SYSTEM,INCOMPLETE,1,1,1,0,CURRENT,1,DELINQUENCY_ALERT
24,4,2018-05,2018-01,5,236,392331.7899483505,387636.25624738797,3.2808192239608696,600-650,LTV_90-100,DTI_0-36,FL,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,90,0,0,0,LOW,2018-05-05,Servicer_D_SYSTEM,COMPLETE,1,1,1,0,DELINQUENT,0,NONE
24,5,2018-06,2018-01,6,235,392331.7899483505,385893.9974242134,3.2808192239608696,600-650,LTV_90-100,DTI_0-36,FL,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,141,0,0,0,LOW,2018-06-05,INVESTOR_SYSTEM,COMPLETE,1,1,1,0,DELINQUENT,1,DELINQUENCY_ALERT
24,6,2018-07,2018-01,7,234,392331.7899483505,384397.8817122027,3.2808192239608696,600-650,LTV_90-100,DTI_0-36,FL,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,148,0,0,0,LOW,2018-07-05,Servicer_D_SYSTEM,COMPLETE,1,1,1,0,DEFAULT,1,DELINQUENCY_ALERT
24,7,2018-08,2018-01,8,233,392331.7899483505,383432.42768057814,3.2808192239608696,600-650,LTV_90-100,DTI_0-36,FL,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,148,0,0,0,LOW,2018-08-05,Servicer_D_SYSTEM,COMPLETE,1,1,1,0,DEFAULT,1,DELINQUENCY_ALERT
24,8,2018-09,2018-01,9,232,392331.7899483505,381599.0344043348,3.2808192239608696,600-650,LTV_90-100,DTI_0-36,FL,REFINANCE,INVESTMENT,CONDO,Servicer_D,DELINQUENT,137,0,0,0,LOW,2018-09-05,Servicer_D_SYSTEM,COMPLETE,0,0,0,0,DELINQUENT,1,DELINQUENCY_ALERT
24,9,2018-10,2018-01,10,231,392331.7899483505,381712.5895020943,3.2808192239608696,600-650,LTV_90-100,DTI_0-36,FL,REFINANCE,INVESTMENT,CONDO,Servicer_D,DEFAULT,150,0,0,1,HIGH,2018-10-05,INVESTOR_SYSTEM,COMPLETE,0,0,0,0,DEFAULT,1,DELINQUENCY_ALERT
