loan_id,origination_date,original_balance,loan_term_months,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,property_type,occupancy_type
193,2018-02,131219.8113599568,180,5.626782008168206,600-650,LTV_80-90,DTI_0-36,MI,REFINANCE,CONDO,INVESTMENT
194,2018-02,186993.7415451912,360,4.171231870785657,650-700,LTV_70-80,DTI_0-36,PA,REFINANCE,CONDO,SECOND_HOME
195,2018-02,294806.1566801092,240,4.626672979702263,600-650,LTV_80-90,DTI_36-50,TX,PURCHASE,MULTI_FAMILY,PRIMARY
196,2018-02,101401.86541242331,360,2.6381487790420755,700-750,LTV_0-60,DTI_50-63,MI,REFINANCE,MULTI_FAMILY,PRIMARY
197,2018-02,147262.21997778173,180,4.053342529559734,700-750,LTV_60-70,DTI_0-36,PA,REFINANCE,SINGLE_FAMILY,INVESTMENT
198,2018-02,334701.9186765553,180,3.872863478397983,650-700,LTV_60-70,DTI_50-63,IL,PURCHASE,CONDO,SECOND_HOME
199,2018-02,254887.1428316819,180,7.04520470657118,750+,LTV_60-70,DTI_0-36,FL,PURCHASE,SINGLE_FAMILY,SECOND_HOME
200,2018-02,227519.34470022048,240,2.7563516623157662,650-700,LTV_60-70,DTI_0-36,GA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
201,2018-02,255238.56948040784,180,3.8880625148066676,600-650,LTV_0-60,DTI_63+,IL,REFINANCE,MULTI_FAMILY,INVESTMENT
202,2018-02,276544.03147424856,180,4.193198473432342,650-700,LTV_80-90,DTI_63+,PA,REFINANCE,MULTI_FAMILY,PRIMARY
203,2018-02,433142.32344716846,360,2.7217343097680056,600-650,LTV_90-100,DTI_36-50,MI,REFINANCE,SINGLE_FAMILY,PRIMARY
204,2018-02,238598.02527073,180,6.371992685086278,600-650,LTV_90-100,DTI_36-50,IL,PURCHASE,CONDO,SECOND_HOME
205,2018-02,478479.0105920127,240,7.487074663087126,700-750,LTV_80-90,DTI_50-63,NY,PURCHASE,MULTI_FAMILY,PRIMARY
206,2018-02,194852.6409533292,240,3.6751439355906683,0-600,LTV_70-80,DTI_50-63,NY,REFINANCE,SINGLE_FAMILY,INVESTMENT
207,2018-02,450540.84521087667,180,4.718974204898644,600-650,LTV_60-70,DTI_36-50,OH,REFINANCE,MULTI_FAMILY,PRIMARY
208,2018-02,462347.6425239887,240,6.995118636066832,650-700,LTV_70-80,DTI_50-63,FL,PURCHASE,SINGLE_FAMILY,PRIMARY
209,2018-02,255479.23913064104,240,5.1557338168550615,750+,LTV_80-90,DTI_50-63,MI,PURCHASE,MULTI_FAMILY,PRIMARY
210,2018-02,471796.1691069866,360,6.283020775520274,0-600,LTV_0-60,DTI_0-36,NY,REFINANCE,SINGLE_FAMILY,SECOND_HOME
211,2018-02,254452.97993086447,360,3.300378294843508,650-700,LTV_60-70,DTI_63+,FL,REFINANCE,CONDO,PRIMARY
212,2018-02,440283.11669139925,180,6.0144964141170725,600-650,LTV_80-90,DTI_0-36,IL,REFINANCE,CONDO,PRIMARY
213,2018-02,305369.17345938995,240,3.3199398597943524,700-750,LTV_60-70,DTI_0-36,IL,PURCHASE,CONDO,SECOND_HOME
214,2018-02,350741.44850141334,240,2.8680913076684083,600-650,LTV_90-100,DTI_36-50,MI,PURCHASE,SINGLE_FAMILY,PRIMARY
215,2018-02,281974.0287189778,360,6.238826385700161,600-650,LTV_60-70,DTI_63+,GA,REFINANCE,CONDO,SECOND_HOME
216,2018-02,162526.88855969516,240,4.219064518175447,750+,LTV_60-70,DTI_63+,CA,REFINANCE,MULTI_FAMILY,INVESTMENT
217,2018-02,362757.29386187386,360,3.899937747270487,0-600,LTV_0-60,DTI_50-63,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
218,2018-02,215583.12765628687,360,3.203716816955766,650-700,LTV_70-80,DTI_50-63,PA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
219,2018-02,309795.6750366093,180,3.1849841430948373,700-750,LTV_70-80,DTI_36-50,OH,PURCHASE,SINGLE_FAMILY,INVESTMENT
220,2018-02,381934.4790069346,240,3.277005643695077,650-700,LTV_0-60,DTI_36-50,TX,REFINANCE,SINGLE_FAMILY,PRIMARY
221,2018-02,454772.9585268688,240,4.554215887404549,700-750,LTV_70-80,DTI_36-50,FL,PURCHASE,SINGLE_FAMILY,INVESTMENT
222,2018-02,322787.0135041793,180,3.1673450223482953,750+,LTV_70-80,DTI_36-50,TX,PURCHASE,MULTI_FAMILY,PRIMARY
223,2018-02,443570.1554122772,180,3.6041245793890804,600-650,LTV_80-90,DTI_36-50,NC,PURCHASE,SINGLE_FAMILY,INVESTMENT
224,2018-02,371921.6283836528,360,3.8151889954251654,600-650,LTV_60-70,DTI_63+,MI,PURCHASE,SINGLE_FAMILY,INVESTMENT
225,2018-02,146733.8945642725,180,4.522401337500943,600-650,LTV_80-90,DTI_63+,MI,REFINANCE,MULTI_FAMILY,PRIMARY
226,2018-02,253186.8044257253,240,3.518243205616387,750+,LTV_90-100,DTI_63+,TX,PURCHASE,CONDO,SECOND_HOME
227,2018-02,409939.9386136396,240,6.199108171827982,0-600,LTV_70-80,DTI_36-50,NY,PURCHASE,SINGLE_FAMILY,PRIMARY
228,2018-02,130137.64702926029,180,7.233193636074763,600-650,LTV_80-90,DTI_50-63,FL,PURCHASE,CONDO,INVESTMENT
229,2018-02,272660.7050375844,180,4.161138820331419,750+,LTV_90-100,DTI_36-50,GA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
230,2018-02,181264.01534568355,180,2.8377742172784353,650-700,LTV_0-60,DTI_0-36,OH,REFINANCE,CONDO,SECOND_HOME
231,2018-02,150335.47620546765,180,4.736101426011822,600-650,LTV_80-90,DTI_63+,NC,REFINANCE,MULTI_FAMILY,INVESTMENT
232,2018-02,219435.50251531706,360,3.294825470113153,750+,LTV_60-70,DTI_0-36,IL,PURCHASE,MULTI_FAMILY,SECOND_HOME
233,2018-02,273630.55767876783,180,3.459877529296189,700-750,LTV_80-90,DTI_36-50,NC,PURCHASE,SINGLE_FAMILY,INVESTMENT
234,2018-02,292158.83528092806,360,7.371498644273158,0-600,LTV_90-100,DTI_36-50,CA,REFINANCE,MULTI_FAMILY,PRIMARY
235,2018-02,348879.0585120532,240,2.5606872915760026,600-650,LTV_70-80,DTI_50-63,MI,PURCHASE,CONDO,SECOND_HOME
236,2018-02,283018.16294936487,240,4.203817446744436,700-750,LTV_80-90,DTI_0-36,GA,PURCHASE,MULTI_FAMILY,INVESTMENT
237,2018-02,426548.0756453361,360,6.039902506915438,600-650,LTV_70-80,DTI_0-36,GA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
238,2018-02,288163.0477867238,360,3.976141247777319,0-600,LTV_80-90,DTI_63+,CA,PURCHASE,MULTI_FAMILY,PRIMARY
239,2018-02,145084.67309956357,360,4.934615741595552,700-750,LTV_80-90,DTI_0-36,MI,PURCHASE,SINGLE_FAMILY,INVESTMENT
240,2018-02,366702.4245229509,360,4.857912980471163,600-650,LTV_80-90,DTI_50-63,NY,PURCHASE,MULTI_FAMILY,INVESTMENT
241,2018-02,172752.27926063494,240,3.347930004103567,700-750,LTV_90-100,DTI_50-63,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
242,2018-02,113314.21970538278,360,5.014218553215677,750+,LTV_90-100,DTI_63+,MI,REFINANCE,SINGLE_FAMILY,INVESTMENT
243,2018-02,230020.60944383504,240,3.663898422187395,700-750,LTV_0-60,DTI_50-63,IL,REFINANCE,CONDO,INVESTMENT
244,2018-02,347834.8400890752,180,2.6887956979920036,750+,LTV_80-90,DTI_0-36,TX,PURCHASE,CONDO,SECOND_HOME
245,2018-02,241169.15723724067,360,3.701227787599942,700-750,LTV_0-60,DTI_36-50,MI,REFINANCE,SINGLE_FAMILY,INVESTMENT
246,2018-02,324805.86181720963,360,3.2883029752667,600-650,LTV_70-80,DTI_0-36,OH,REFINANCE,CONDO,INVESTMENT
247,2018-02,199780.50678097294,360,4.082972267048898,700-750,LTV_90-100,DTI_0-36,FL,REFINANCE,MULTI_FAMILY,PRIMARY
248,2018-02,199793.43461231276,180,3.4045124372895645,700-750,LTV_80-90,DTI_36-50,NC,REFINANCE,CONDO,SECOND_HOME
249,2018-02,244590.05013597547,180,5.965375564852435,600-650,LTV_0-60,DTI_0-36,MI,PURCHASE,SINGLE_FAMILY,INVESTMENT
250,2018-02,413488.9429735569,240,4.734077342096272,600-650,LTV_90-100,DTI_50-63,FL,PURCHASE,SINGLE_FAMILY,SECOND_HOME
251,2018-02,153336.98545763816,240,5.11674247209576,0-600,LTV_80-90,DTI_36-50,NY,PURCHASE,MULTI_FAMILY,INVESTMENT
252,2018-02,160009.67177860555,180,5.024010166036965,600-650,LTV_70-80,DTI_36-50,TX,PURCHASE,MULTI_FAMILY,PRIMARY
253,2018-02,280458.41724550416,240,3.277166519628696,700-750,LTV_60-70,DTI_50-63,PA,PURCHASE,CONDO,PRIMARY
254,2018-02,215983.32872151473,240,6.726675610113212,650-700,LTV_0-60,DTI_63+,PA,PURCHASE,CONDO,INVESTMENT
255,2018-02,463629.01054451783,180,3.591235273905769,750+,LTV_70-80,DTI_63+,NY,REFINANCE,CONDO,SECOND_HOME
256,2018-02,114892.48070091671,240,6.776738343418113,700-750,LTV_90-100,DTI_50-63,PA,PURCHASE,CONDO,PRIMARY
257,2018-02,192036.3168160158,240,5.556765153875709,600-650,LTV_60-70,DTI_50-63,IL,REFINANCE,MULTI_FAMILY,SECOND_HOME
258,2018-02,124889.6690608968,180,6.988070041711926,750+,LTV_90-100,DTI_50-63,NY,PURCHASE,MULTI_FAMILY,PRIMARY
259,2018-02,350772.7323719431,360,6.423020626722341,0-600,LTV_90-100,DTI_0-36,TX,REFINANCE,MULTI_FAMILY,SECOND_HOME
260,2018-02,124312.73699386796,240,3.0406130364803072,650-700,LTV_70-80,DTI_0-36,NY,REFINANCE,CONDO,INVESTMENT
261,2018-02,356416.9273071577,240,4.401720856247696,650-700,LTV_90-100,DTI_36-50,CA,REFINANCE,CONDO,INVESTMENT
262,2018-02,482466.27355530823,180,4.620798415029945,750+,LTV_0-60,DTI_50-63,NC,REFINANCE,SINGLE_FAMILY,PRIMARY
263,2018-02,133387.71807278288,180,3.9535242795219103,650-700,LTV_80-90,DTI_0-36,GA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
264,2018-02,251469.86428263382,180,6.074214644225121,650-700,LTV_80-90,DTI_50-63,IL,PURCHASE,MULTI_FAMILY,PRIMARY
265,2018-02,106655.78568078011,180,6.257765281745131,750+,LTV_0-60,DTI_63+,CA,REFINANCE,SINGLE_FAMILY,INVESTMENT
266,2018-02,418333.0635801766,360,2.5057297531412814,650-700,LTV_70-80,DTI_36-50,MI,REFINANCE,SINGLE_FAMILY,INVESTMENT
267,2018-02,117121.05442724266,360,6.219958596898343,750+,LTV_70-80,DTI_0-36,TX,PURCHASE,MULTI_FAMILY,INVESTMENT
268,2018-02,154966.19993058726,180,2.8274069091510956,750+,LTV_80-90,DTI_63+,PA,REFINANCE,CONDO,PRIMARY
269,2018-02,220617.60531554616,240,4.770380721561709,600-650,LTV_0-60,DTI_0-36,TX,PURCHASE,MULTI_FAMILY,INVESTMENT
270,2018-02,160263.2927955673,360,6.893154630865036,750+,LTV_70-80,DTI_63+,TX,PURCHASE,MULTI_FAMILY,PRIMARY
271,2018-02,157470.5745419081,180,2.7298114850555515,750+,LTV_90-100,DTI_36-50,NY,REFINANCE,CONDO,PRIMARY
272,2018-02,288129.5302183918,180,4.67494619456364,0-600,LTV_70-80,DTI_36-50,PA,PURCHASE,CONDO,SECOND_HOME
273,2018-02,331651.1667022041,360,3.2000024135037126,600-650,LTV_0-60,DTI_63+,NY,PURCHASE,MULTI_FAMILY,INVESTMENT
274,2018-02,132652.65994053532,180,3.9924705639368434,650-700,LTV_80-90,DTI_36-50,MI,PURCHASE,CONDO,PRIMARY
275,2018-02,275494.8830041648,240,6.497801581211144,0-600,LTV_0-60,DTI_50-63,PA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
276,2018-02,478055.05404100695,180,6.522666474222188,650-700,LTV_80-90,DTI_50-63,TX,PURCHASE,MULTI_FAMILY,INVESTMENT
277,2018-02,221878.53603451577,360,2.7648320280485503,600-650,LTV_80-90,DTI_0-36,GA,REFINANCE,CONDO,INVESTMENT
278,2018-02,368533.6124412022,360,6.65860560139959,650-700,LTV_0-60,DTI_50-63,NC,REFINANCE,SINGLE_FAMILY,SECOND_HOME
279,2018-02,179961.65828993573,180,6.185620364066984,700-750,LTV_90-100,DTI_0-36,MI,REFINANCE,SINGLE_FAMILY,SECOND_HOME
280,2018-02,395917.9970631435,180,2.548654800777615,700-750,LTV_0-60,DTI_0-36,IL,REFINANCE,CONDO,INVESTMENT
281,2018-02,365485.3010080776,240,2.8121714201400536,600-650,LTV_80-90,DTI_63+,OH,PURCHASE,SINGLE_FAMILY,PRIMARY
282,2018-02,219990.35270731885,240,3.1335092251733245,600-650,LTV_90-100,DTI_36-50,MI,REFINANCE,MULTI_FAMILY,SECOND_HOME
283,2018-02,428766.9522355047,240,4.3764903768656005,600-650,LTV_70-80,DTI_63+,FL,PURCHASE,CONDO,PRIMARY
284,2018-02,219574.42273459345,180,6.1807298583412535,700-750,LTV_70-80,DTI_63+,FL,PURCHASE,SINGLE_FAMILY,SECOND_HOME
285,2018-02,311359.59336059465,360,3.1136965977215447,600-650,LTV_80-90,DTI_36-50,TX,PURCHASE,MULTI_FAMILY,SECOND_HOME
286,2018-02,388663.41979366296,180,5.590254041676861,750+,LTV_90-100,DTI_0-36,OH,PURCHASE,SINGLE_FAMILY,SECOND_HOME
287,2018-02,210030.7140551692,240,5.433833819140137,700-750,LTV_60-70,DTI_50-63,PA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
288,2018-02,182718.54654304258,180,6.397441732357668,750+,LTV_90-100,DTI_50-63,IL,REFINANCE,MULTI_FAMILY,SECOND_HOME
289,2018-02,132323.62396214565,180,3.4435308073963355,600-650,LTV_70-80,DTI_36-50,NY,REFINANCE,CONDO,INVESTMENT
290,2018-02,171533.3444996888,180,5.258884691561139,700-750,LTV_70-80,DTI_0-36,PA,REFINANCE,CONDO,INVESTMENT
291,2018-02,393723.86664344184,240,7.202438684846249,600-650,LTV_60-70,DTI_0-36,OH,REFINANCE,MULTI_FAMILY,PRIMARY
292,2018-02,309181.78207404725,240,4.250500691055949,600-650,LTV_80-90,DTI_63+,GA,PURCHASE,MULTI_FAMILY,INVESTMENT
293,2018-02,458853.3196984261,360,3.5018354737157438,750+,LTV_70-80,DTI_50-63,PA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
294,2018-02,117387.35972948594,240,4.644645295084588,750+,LTV_80-90,DTI_36-50,NY,PURCHASE,CONDO,SECOND_HOME
295,2018-02,413368.92062884226,360,5.4027466093352,650-700,LTV_0-60,DTI_50-63,GA,REFINANCE,SINGLE_FAMILY,PRIMARY
296,2018-02,409102.57546242705,180,6.7786454207087035,750+,LTV_80-90,DTI_0-36,CA,REFINANCE,CONDO,INVESTMENT
297,2018-02,499208.2059282092,240,3.193689556133888,650-700,LTV_90-100,DTI_36-50,MI,PURCHASE,SINGLE_FAMILY,SECOND_HOME
298,2018-02,400492.0755632329,180,3.909468852996662,650-700,LTV_70-80,DTI_0-36,FL,REFINANCE,CONDO,PRIMARY
299,2018-02,422747.2173691367,180,4.651428131243786,650-700,LTV_80-90,DTI_36-50,OH,PURCHASE,SINGLE_FAMILY,INVESTMENT
300,2018-02,282497.2103385178,180,4.551025026417662,0-600,LTV_60-70,DTI_36-50,FL,REFINANCE,SINGLE_FAMILY,PRIMARY
301,2018-02,287115.9081890166,240,4.987056897457132,700-750,LTV_70-80,DTI_50-63,IL,REFINANCE,CONDO,PRIMARY
302,2018-02,248616.48977983545,240,4.472763891968227,600-650,LTV_60-70,DTI_50-63,IL,PURCHASE,CONDO,SECOND_HOME
303,2018-02,193895.0324852381,240,6.771123195853522,750+,LTV_80-90,DTI_0-36,PA,REFINANCE,MULTI_FAMILY,SECOND_HOME
304,2018-02,210050.9637517332,240,6.541057238251183,0-600,LTV_70-80,DTI_36-50,IL,PURCHASE,SINGLE_FAMILY,SECOND_HOME
305,2018-02,102557.50083040782,180,3.292135747030897,650-700,LTV_0-60,DTI_0-36,CA,REFINANCE,CONDO,PRIMARY
306,2018-02,453782.99022420525,360,6.336788305213727,0-600,LTV_80-90,DTI_36-50,PA,PURCHASE,MULTI_FAMILY,INVESTMENT
307,2018-02,403583.9261771043,180,4.648706020616373,750+,LTV_60-70,DTI_50-63,NY,REFINANCE,CONDO,PRIMARY
308,2018-02,493981.3731702202,180,7.016052531452339,600-650,LTV_60-70,DTI_0-36,IL,PURCHASE,MULTI_FAMILY,SECOND_HOME
309,2018-02,329442.31444952125,240,5.039100073454011,750+,LTV_70-80,DTI_63+,NC,REFINANCE,SINGLE_FAMILY,PRIMARY
310,2018-02,243710.76630582387,240,2.518021199441436,700-750,LTV_80-90,DTI_50-63,FL,REFINANCE,CONDO,PRIMARY
311,2018-02,288504.0843526934,360,2.509149735748417,650-700,LTV_60-70,DTI_0-36,CA,PURCHASE,CONDO,SECOND_HOME
312,2018-02,441412.57723992155,180,4.83319181976543,650-700,LTV_0-60,DTI_0-36,MI,REFINANCE,MULTI_FAMILY,SECOND_HOME
313,2018-02,201830.92728557042,360,2.6452910594251167,600-650,LTV_90-100,DTI_36-50,TX,REFINANCE,MULTI_FAMILY,INVESTMENT
314,2018-02,210307.50454642856,240,3.525670904430636,600-650,LTV_80-90,DTI_50-63,CA,PURCHASE,MULTI_FAMILY,PRIMARY
315,2018-02,137284.58830994784,180,4.170919211877348,700-750,LTV_90-100,DTI_63+,NC,REFINANCE,MULTI_FAMILY,PRIMARY
316,2018-02,493896.64285466954,360,5.011400646342639,700-750,LTV_60-70,DTI_0-36,TX,PURCHASE,CONDO,PRIMARY
317,2018-02,313540.41571695486,180,5.765918010402199,750+,LTV_90-100,DTI_36-50,CA,REFINANCE,MULTI_FAMILY,SECOND_HOME
318,2018-02,113549.06408864251,360,6.25052748675073,750+,LTV_90-100,DTI_63+,TX,REFINANCE,CONDO,SECOND_HOME
319,2018-02,234867.84113372627,180,5.526176100840816,750+,LTV_90-100,DTI_63+,MI,PURCHASE,CONDO,SECOND_HOME
320,2018-02,464629.25605507917,180,2.549968874292854,750+,LTV_80-90,DTI_50-63,IL,PURCHASE,MULTI_FAMILY,INVESTMENT
321,2018-02,186584.06955891586,360,4.412571122361488,600-650,LTV_80-90,DTI_50-63,CA,PURCHASE,SINGLE_FAMILY,INVESTMENT
322,2018-02,220390.20616416365,180,7.16814722016532,700-750,LTV_70-80,DTI_0-36,TX,REFINANCE,CONDO,SECOND_HOME
323,2018-02,429200.4699565379,360,6.491720802724151,600-650,LTV_80-90,DTI_50-63,NY,REFINANCE,CONDO,PRIMARY
324,2018-02,149889.5080209032,360,7.239313858174804,700-750,LTV_90-100,DTI_63+,FL,PURCHASE,CONDO,PRIMARY
325,2018-02,205763.0856223803,240,3.2800690801176895,0-600,LTV_0-60,DTI_50-63,NC,REFINANCE,SINGLE_FAMILY,SECOND_HOME
326,2018-02,224302.6432814231,180,3.4504704484404076,650-700,LTV_80-90,DTI_63+,TX,REFINANCE,CONDO,SECOND_HOME
327,2018-02,401960.4317124626,240,4.112530944939099,700-750,LTV_60-70,DTI_36-50,FL,PURCHASE,CONDO,PRIMARY
328,2018-02,115622.47152657562,360,4.822380728586691,0-600,LTV_60-70,DTI_0-36,MI,PURCHASE,SINGLE_FAMILY,PRIMARY
329,2018-02,342992.72697960446,180,3.5668595367743112,650-700,LTV_70-80,DTI_0-36,CA,REFINANCE,SINGLE_FAMILY,PRIMARY
330,2018-03,362101.93233563984,240,6.977378028761969,600-650,LTV_0-60,DTI_36-50,GA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
331,2018-03,456366.9122259612,360,2.906960290089791,700-750,LTV_80-90,DTI_0-36,NC,PURCHASE,CONDO,INVESTMENT
332,2018-03,217099.93007480257,240,7.420297861927056,750+,LTV_90-100,DTI_50-63,FL,REFINANCE,CONDO,INVESTMENT
333,2018-03,172970.67419564546,180,2.6104687355238743,0-600,LTV_60-70,DTI_63+,IL,PURCHASE,SINGLE_FAMILY,PRIMARY
334,2018-03,287374.11148283747,360,2.988514838415741,600-650,LTV_90-100,DTI_63+,FL,PURCHASE,CONDO,PRIMARY
335,2018-03,140171.7337230215,360,7.2240853577500355,750+,LTV_90-100,DTI_63+,CA,REFINANCE,SINGLE_FAMILY,SECOND_HOME
336,2018-03,418882.628682413,180,4.690523948237882,750+,LTV_60-70,DTI_36-50,TX,REFINANCE,SINGLE_FAMILY,SECOND_HOME
337,2018-03,207736.79989990196,180,6.810154371467549,600-650,LTV_0-60,DTI_36-50,CA,PURCHASE,CONDO,SECOND_HOME
338,2018-03,121510.0511794863,240,6.396133255411277,650-700,LTV_0-60,DTI_36-50,IL,REFINANCE,SINGLE_FAMILY,INVESTMENT
339,2018-03,459207.89648539136,240,4.565135558157641,650-700,LTV_90-100,DTI_36-50,FL,REFINANCE,SINGLE_FAMILY,PRIMARY
340,2018-03,349985.4068372863,180,3.693121218731984,650-700,LTV_80-90,DTI_63+,IL,REFINANCE,CONDO,INVESTMENT
341,2018-03,354578.01113950287,240,5.377988743833977,0-600,LTV_80-90,DTI_50-63,OH,REFINANCE,MULTI_FAMILY,SECOND_HOME
342,2018-03,343758.30537289625,240,5.570077074472926,750+,LTV_0-60,DTI_0-36,TX,REFINANCE,SINGLE_FAMILY,PRIMARY
343,2018-03,282581.3612782913,360,3.0374966049612118,700-750,LTV_70-80,DTI_50-63,GA,REFINANCE,CONDO,SECOND_HOME
344,2018-03,448045.2164435461,180,3.5930916562942956,750+,LTV_70-80,DTI_36-50,OH,PURCHASE,CONDO,PRIMARY
345,2018-03,403270.2089536058,180,5.928665507762499,750+,LTV_70-80,DTI_50-63,MI,PURCHASE,MULTI_FAMILY,INVESTMENT
346,2018-03,394949.4534158344,180,6.187108393109993,650-700,LTV_70-80,DTI_36-50,NY,REFINANCE,SINGLE_FAMILY,SECOND_HOME
347,2018-03,162374.0605264313,180,4.814223788289887,750+,LTV_70-80,DTI_50-63,NY,PURCHASE,SINGLE_FAMILY,INVESTMENT
348,2018-03,496878.86125137337,180,2.995920734370914,0-600,LTV_0-60,DTI_0-36,IL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
349,2018-03,365285.7309193824,240,4.986819601083589,750+,LTV_90-100,DTI_0-36,FL,PURCHASE,CONDO,SECOND_HOME
350,2018-03,273271.04480186093,240,3.164442446024338,700-750,LTV_60-70,DTI_0-36,FL,PURCHASE,MULTI_FAMILY,PRIMARY
351,2018-03,475547.8695637258,240,7.457002707760678,700-750,LTV_60-70,DTI_0-36,TX,REFINANCE,MULTI_FAMILY,PRIMARY
352,2018-03,154492.15513514404,180,4.927349103928571,600-650,LTV_60-70,DTI_63+,IL,PURCHASE,SINGLE_FAMILY,INVESTMENT
353,2018-03,349348.3040883589,240,6.989751716910223,750+,LTV_80-90,DTI_50-63,PA,PURCHASE,MULTI_FAMILY,SECOND_HOME
354,2018-03,156861.76746212688,180,3.556579794834225,750+,LTV_0-60,DTI_36-50,TX,REFINANCE,CONDO,INVESTMENT
355,2018-03,258849.21024204764,240,2.8561201436786083,650-700,LTV_0-60,DTI_63+,TX,PURCHASE,CONDO,PRIMARY
356,2018-03,347456.60661850614,360,7.107857365882831,600-650,LTV_80-90,DTI_63+,NC,PURCHASE,SINGLE_FAMILY,PRIMARY
357,2018-03,413575.4541449725,240,7.15084357323839,750+,LTV_80-90,DTI_0-36,NY,PURCHASE,MULTI_FAMILY,SECOND_HOME
358,2018-03,247571.67812575793,180,6.536337283027044,600-650,LTV_80-90,DTI_0-36,CA,PURCHASE,CONDO,INVESTMENT
359,2018-03,403707.76786535676,180,4.327270795941368,0-600,LTV_0-60,DTI_36-50,TX,PURCHASE,MULTI_FAMILY,SECOND_HOME
360,2018-03,176665.75480632312,360,3.2084745863011586,750+,LTV_70-80,DTI_0-36,PA,REFINANCE,MULTI_FAMILY,SECOND_HOME
361,2018-03,417166.75870833127,360,4.542324833277028,0-600,LTV_0-60,DTI_0-36,GA,REFINANCE,CONDO,SECOND_HOME
362,2018-03,181867.579037579,180,6.79438788129366,0-600,LTV_60-70,DTI_0-36,TX,REFINANCE,MULTI_FAMILY,INVESTMENT
363,2018-03,293178.57342937717,180,5.356368096024826,700-750,LTV_60-70,DTI_63+,GA,PURCHASE,CONDO,PRIMARY
364,2018-03,163535.65908249875,360,7.237813199800295,0-600,LTV_60-70,DTI_0-36,IL,PURCHASE,MULTI_FAMILY,INVESTMENT
365,2018-03,258303.08148892663,240,6.9507032060081055,750+,LTV_0-60,DTI_0-36,PA,REFINANCE,MULTI_FAMILY,SECOND_HOME
366,2018-03,420496.5465434689,180,2.946106055940927,700-750,LTV_80-90,DTI_0-36,FL,PURCHASE,CONDO,PRIMARY
367,2018-03,108528.82939228507,240,3.2751718069890083,650-700,LTV_60-70,DTI_50-63,MI,PURCHASE,CONDO,PRIMARY
368,2018-03,411529.3797343246,360,2.6003354770348337,0-600,LTV_90-100,DTI_0-36,NY,PURCHASE,CONDO,INVESTMENT
369,2018-03,134321.18489040964,180,5.2372754907403,600-650,LTV_70-80,DTI_63+,NY,PURCHASE,MULTI_FAMILY,PRIMARY
370,2018-03,109794.44428747628,240,3.3200526398874306,600-650,LTV_80-90,DTI_50-63,OH,REFINANCE,SINGLE_FAMILY,SECOND_HOME
371,2018-03,112842.84901690738,240,5.448423440342419,600-650,LTV_0-60,DTI_63+,OH,PURCHASE,CONDO,INVESTMENT
372,2018-03,122229.16353948055,180,3.076129106547984,650-700,LTV_60-70,DTI_0-36,GA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
373,2018-03,491793.3473159792,360,4.272933462202015,700-750,LTV_70-80,DTI_63+,NY,REFINANCE,CONDO,INVESTMENT
374,2018-03,405820.58570819604,360,4.322023530681187,0-600,LTV_70-80,DTI_63+,GA,REFINANCE,CONDO,SECOND_HOME
375,2018-03,319234.74722425983,240,6.783797257899984,600-650,LTV_70-80,DTI_50-63,NC,REFINANCE,CONDO,PRIMARY
376,2018-03,423754.6660156121,360,3.187821290562698,650-700,LTV_0-60,DTI_63+,CA,PURCHASE,CONDO,SECOND_HOME
377,2018-03,254584.29765951762,360,4.8163053305010814,700-750,LTV_60-70,DTI_36-50,CA,REFINANCE,CONDO,PRIMARY
378,2018-03,369735.52849100344,240,4.4509992984830316,650-700,LTV_60-70,DTI_50-63,FL,REFINANCE,SINGLE_FAMILY,INVESTMENT
379,2018-03,295121.195547526,180,3.6822978803117783,0-600,LTV_0-60,DTI_63+,MI,REFINANCE,SINGLE_FAMILY,SECOND_HOME
380,2018-03,461957.0801991665,360,5.077819723607476,600-650,LTV_60-70,DTI_63+,IL,REFINANCE,MULTI_FAMILY,PRIMARY
381,2018-03,326910.9485591429,180,3.395834374193574,600-650,LTV_90-100,DTI_0-36,NC,PURCHASE,CONDO,SECOND_HOME
382,2018-03,270065.4978621265,180,7.218153283167924,750+,LTV_90-100,DTI_50-63,FL,PURCHASE,CONDO,INVESTMENT
383,2018-03,107817.03358802335,180,3.1172147669427055,0-600,LTV_70-80,DTI_50-63,GA,REFINANCE,CONDO,INVESTMENT
384,2018-03,258532.26149444922,240,3.8193243801995997,750+,LTV_90-100,DTI_0-36,NY,REFINANCE,CONDO,SECOND_HOME
385,2018-03,382593.5952569522,180,6.770499135539415,700-750,LTV_0-60,DTI_0-36,MI,REFINANCE,MULTI_FAMILY,INVESTMENT
